Date,Open,High,Low,Close,Volume,Symbol,Daily_Return,Volatility,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_Upper,BB_Lower,Volume_MA,Volume_Ratio
2022-04-27 13:30:00,51.040000915527344,52.189998626708984,50.369998931884766,50.91999816894531,2614100,APO,-0.004496644185185916,0.026750272789316153,57.73950004577637,,,55.21321274854829,56.72284315829767,-1.5096304097493842,-0.9947407575379668,27.853636503413227,57.73950004577637,64.84273526462665,50.63626482692608,2508285.0,1.0421861949499358
2022-04-28 13:30:00,51.150001525878906,52.84000015258789,50.02000045776367,52.310001373291016,3038400,APO,0.027297785827365306,0.02727434800136192,57.20300006866455,,,54.75677637263661,56.32886558697385,-1.5720892143372396,-1.1108961090714309,35.38714688845427,57.20300006866455,64.24114077833715,50.16485935899195,2558045.0,1.1877820757648907
2022-04-29 13:30:00,51.7400016784668,53.33000183105469,49.68000030517578,49.7599983215332,2688700,APO,-0.04874790641966642,0.028661602917852826,56.59149990081787,,,53.973833913162146,55.75118260279252,-1.7773486896303723,-1.2448190584305598,31.231959137607305,56.59149990081787,63.99416668307649,49.18883311855925,2561210.0,1.0497772537199215
2022-05-02 13:30:00,49.79999923706055,52.0099983215332,49.63999938964844,51.91999816894531,3958500,APO,0.04340835852635849,0.030940936493484384,56.070999717712404,,,53.65293192038109,55.41886715826871,-1.7659352378876179,-1.3494375317394458,38.87640850123279,56.070999717712404,63.2348214526714,48.90717798275341,2638640.0,1.5002046508807567
2022-05-03 13:30:00,52.02000045776367,53.0,51.4900016784668,51.72999954223633,3940300,APO,-0.0036594497960253936,0.030401489470863925,55.48949966430664,,,53.35320201946668,55.10289813612694,-1.7496961166602603,-1.4297319236324328,41.03416251688836,55.48949966430664,62.022388540191855,48.95661078842143,2749485.0,1.4331047450704404
2022-05-04 13:30:00,51.75,53.88999938964844,50.459999084472656,53.65999984741211,4223600,APO,0.03730911119765201,0.03149768789237719,55.11599960327148,,,53.40092633777303,54.98072193101201,-1.579795593238984,-1.459817399771543,40.15407183419279,55.11599960327148,61.12415710416698,49.10784210237598,2850625.0,1.4816399912299933
2022-05-05 13:30:00,55.0099983215332,56.459999084472656,52.66999816894531,53.369998931884766,5274500,APO,-0.005404415138874241,0.030784284893246795,54.83299961090088,,,53.396123599746794,54.845765855409574,-1.4496422556627806,-1.4577784270028695,40.096152329586744,54.83299961090088,60.59298211306478,49.07301710873698,2989440.0,1.7643772746735173
2022-05-06 13:30:00,53.279998779296875,54.220001220703125,52.130001068115234,52.900001525878906,5437800,APO,-0.008806397140942557,0.030498136440518565,54.59449977874756,,,53.31919159399458,54.68430608806051,-1.3651144940659279,-1.4392169178713017,40.60371006153102,54.59449977874756,60.25401286733467,48.93498669016045,3107920.0,1.7496589358799455
2022-05-09 13:30:00,52.08000183105469,52.86000061035156,49.220001220703125,49.54999923706055,4133400,APO,-0.06332707357634992,0.03325833560369584,54.193999671936034,,,52.73542792923446,54.26202155121142,-1.5265936219769571,-1.4567139189306115,29.510428854183488,54.193999671936034,60.09828356177651,48.289715782095556,3175370.0,1.3017065727773456
2022-05-10 13:30:00,51.060001373291016,51.779998779296875,49.18000030517578,50.439998626708984,3712600,APO,0.017961642852716064,0.03369021353167914,53.87249965667725,,,52.380283557961576,53.950217792121045,-1.5699342341594686,-1.4793804298014692,30.518321451752783,53.87249965667725,59.8628780088136,47.882121304540895,3247860.0,1.143091143091143
2022-05-11 13:30:00,50.150001525878906,52.7599983215332,49.58000183105469,51.0099983215332,4726900,APO,0.011300549372386337,0.033593721430572654,53.64749965667725,,,52.16846037310092,53.71213947381705,-1.5436791007161261,-1.4922503605940842,37.092730966959564,53.64749965667725,59.716437269846715,47.57856204350778,3327745.0,1.4204513867498862
2022-05-12 13:30:00,51.0,51.7599983215332,49.619998931884766,51.56999969482422,4017600,APO,0.010978266844102524,0.0321798593212644,53.33849964141846,,,52.076016501859186,53.53987249544897,-1.4638559935897817,-1.4865678854967397,43.54485836167574,53.33849964141846,59.151876133984494,47.52512314885242,3388910.0,1.1855139263066885
2022-05-13 13:30:00,52.970001220703125,54.959999084472656,52.91999816894531,54.20000076293945,4345800,APO,0.0509986636354236,0.034544299255557,53.17399959564209,,,52.403902750479745,53.59262414610361,-1.1887213956238654,-1.4269683669759945,49.535455871059185,53.17399959564209,58.67029316740142,47.677706023882756,3490480.0,1.2450436616167404
2022-05-16 13:30:00,54.060001373291016,54.38999938964844,53.040000915527344,53.5099983215332,2554300,APO,-0.012730672171467172,0.034544815491152105,53.01149959564209,,,52.574564317421945,53.586059733617354,-1.0114954161954088,-1.3438400559708081,56.59216504371662,53.01149959564209,58.24739368125378,47.7756055100304,3514580.0,0.7267724735245747
2022-05-17 13:30:00,54.54999923706055,55.43000030517578,53.75,54.79999923706055,2260400,APO,0.024107661296790317,0.034161666886787255,52.82199954986572,,,52.917777878835004,53.68198868849735,-0.7642108096623446,-1.2278765744078015,60.23206464540135,52.82199954986572,57.44642315130386,48.197575948427584,3546300.0,0.6373967233454586
2022-05-18 13:30:00,53.810001373291016,55.25,53.70000076293945,54.34000015258789,2964800,APO,-0.008394143994103653,0.03405267617986724,52.580999565124515,,,53.1370348069752,53.733730568549795,-0.596695761574594,-1.1016076305491336,55.629500992074824,52.580999565124515,56.209906984331035,48.952092145917995,3592170.0,0.8253506933135124
2022-05-19 13:30:00,53.75,55.13999938964844,53.529998779296875,53.95000076293945,3890500,APO,-0.007177022240583586,0.03223110767660282,52.47049961090088,,,53.26232577017235,53.75065950572187,-0.4883337355495172,-0.9789273718563377,63.20101359878045,52.47049961090088,55.75918258142437,49.18181664037739,3656390.0,1.0640276338136796
2022-05-20 13:30:00,54.400001525878906,55.209999084472656,53.040000915527344,54.47999954223633,3309300,APO,0.009823888263240876,0.03102155117584089,52.497999572753905,,,53.44993803051931,53.80751097383975,-0.35757294332043443,-0.8546358346752996,58.988767807387816,52.497999572753905,55.846719429412815,49.149279716094995,3710180.0,0.8919513338975468
2022-05-23 13:30:00,55.08000183105469,55.619998931884766,54.22999954223633,55.220001220703125,3243000,APO,0.013582997149129916,0.03110682696961376,52.53949966430664,,,53.72259710371061,53.91718843700638,-0.19459133329576872,-0.722609385074094,61.79851440931147,52.53949966430664,56.00546430513957,49.07353502347371,3695495.0,0.8775549689554444
2022-05-24 13:30:00,54.0099983215332,54.470001220703125,52.349998474121094,53.58000183105469,2967100,APO,-0.029699372571429183,0.028654839843334515,52.66099967956543,,,53.70063608451504,53.89109971796739,-0.19046363345235306,-0.6161689160576418,49.72414484375398,52.66099967956543,56.092065843243546,49.22993351588731,3665080.0,0.8095594093444072
2022-05-25 13:30:00,53.099998474121094,55.9900016784668,52.65999984741211,55.779998779296875,4193500,APO,0.041060038690911016,0.029837580535946696,52.903999710083006,,,54.020825299889005,54.03676678764079,-0.01594148775178894,-0.49611321718712775,57.34308308903541,52.903999710083006,56.500316837084,49.30768258308201,3744050.0,1.1200438028338298
2022-05-26 13:30:00,56.06999969482422,58.27000045776367,55.58000183105469,58.11000061035156,4110500,APO,0.04177127791403756,0.030573444452999865,53.193999671936034,,,54.650407133940334,54.34993109817776,0.3004760357625713,-0.33678452324816954,64.2583411770896,53.193999671936034,57.46142147369985,48.92657787017222,3797655.0,1.082378467764976
2022-05-27 13:30:00,58.7599983215332,60.5,58.599998474121094,60.31999969482422,2566200,APO,0.0380313037559834,0.0285261582343198,53.72199974060059,,,55.523212788621294,54.807644735236295,0.7155680533849988,-0.1263025481927893,81.4360764337905,53.72199974060059,58.74643585064773,48.69756363055345,3791530.0,0.6768243954287583
2022-05-31 13:30:00,60.209999084472656,60.25,57.36000061035156,57.63999938964844,5144900,APO,-0.04442971350687419,0.029852058738529894,54.00799980163574,,,55.8490493662132,55.024234068291925,0.8248152979212762,0.06392930679589631,69.02748416507637,54.00799980163574,59.247146828459066,48.768852774812416,3850850.0,1.3360426918732229
2022-06-01 13:30:00,57.63999938964844,58.619998931884766,56.54999923706055,57.77000045776367,3137600,APO,0.002255396764257789,0.029784043112599867,54.30999984741211,,,56.14471628243738,55.23370021783059,0.9110160646067911,0.23335256189689196,68.29004574745966,54.30999984741211,59.69067532160179,48.92932437322243,3810715.0,0.8233625448242653
2022-06-02 13:30:00,57.9900016784668,58.79999923706055,57.04999923706055,58.529998779296875,2594300,APO,0.013155587943760594,0.0289232780873183,54.55349979400635,,,56.51182568156779,55.4846095570957,1.0272161244720905,0.39212970047257006,68.62954756629262,54.55349979400635,60.242278631764165,48.86472095624853,3729250.0,0.6956626667560502
2022-06-03 13:30:00,57.52000045776367,58.630001068115234,57.369998931884766,57.779998779296875,2199900,APO,-0.012813941835674303,0.02910710029300465,54.773999786376955,,,56.70699350031219,55.65897468895535,1.0480188113568403,0.5233104480778514,60.654756484928875,54.773999786376955,60.609601746705515,48.938397826048394,3575520.0,0.6152671499530138
2022-06-06 13:30:00,58.18000030517578,60.33000183105469,57.45000076293945,59.16999816894531,3279600,APO,0.024056756992291373,0.029250619416912902,55.08749961853027,,,57.086022901879524,55.92518040176098,1.160842500118541,0.6508191333169495,66.17143166055553,55.08749961853027,61.167752003200114,49.00724723386043,3467610.0,0.9457810999506865
2022-06-07 13:30:00,58.959999084472656,59.27000045776367,57.7599983215332,59.08000183105469,1853600,APO,-0.0015209792238570774,0.024400747706421297,55.56399974822998,56.20379981994629,,57.39286123060808,56.163961994927625,1.2288992356804513,0.7664368039401862,63.12884907247811,55.56399974822998,61.301046375404034,49.82695312105593,3353620.0,0.5527161693930738
2022-06-08 13:30:00,58.70000076293945,59.09000015258789,56.959999084472656,57.31999969482422,2960600,APO,-0.029790150333159682,0.025786528582266374,55.90799980163574,56.08599983215332,,57.38164952696819,56.25131900867553,1.1303305182926593,0.8392163778065118,58.46591035935543,55.90799980163574,61.155586145961465,50.660413457310014,3316020.0,0.8928172930199456
2022-06-09 13:30:00,56.9900016784668,57.40999984741211,55.7599983215332,56.65999984741211,2898800,APO,-0.011514303051744501,0.02607662614742878,56.19049987792969,55.90499984741211,,57.2706077558011,56.28215533657487,0.9884524192262347,0.8690638587288454,57.582540081015914,56.19049987792969,60.90956493482212,51.471434821037256,3224615.0,0.8989600308874083
2022-06-10 13:30:00,54.72999954223633,55.56999969482422,53.540000915527344,54.45000076293945,2629300,APO,-0.039004572721925146,0.027866509103128663,56.33449993133545,55.73319984436035,,56.83660623068435,56.14410359110231,0.6925026395820453,0.8337513568530887,49.923276761327116,56.33449993133545,60.61532809082704,52.05367177184386,3155200.0,0.8333227687626775
2022-06-13 13:30:00,52.0,52.0,48.93000030517578,50.08000183105469,4119200,APO,-0.0802570958797697,0.031240988647378308,56.12849998474121,55.49499984741211,,55.797002989679314,55.6877591570493,0.10924383263001403,0.6888490049083754,38.91285372359333,56.12849998474121,61.170638554608956,51.086361414873465,3143870.0,1.3102322933200163
2022-06-14 13:30:00,50.20000076293945,50.560001373291016,48.7599983215332,49.36000061035156,3689100,APO,-0.014377020654513073,0.03126881854942903,55.92100009918213,55.23559982299805,,54.80659365030881,55.212134575314046,-0.40554092500523353,0.4699699952711546,40.52110902496588,55.92100009918213,61.7040046946835,50.13799550368076,3200610.0,1.1526240310440823
2022-06-15 13:30:00,49.97999954223633,51.619998931884766,49.79999923706055,50.54999923706055,6371400,APO,0.02410856183132659,0.031268860483005666,55.70850009918213,54.979399795532224,,54.15167630187968,54.86208799433819,-0.7104116924585071,0.23389277445547568,37.694116515057104,55.70850009918213,61.95843159435341,49.45856860401086,3406160.0,1.870552176057496
2022-06-16 13:30:00,49.34000015258789,49.34000015258789,45.970001220703125,46.779998779296875,7054400,APO,-0.07457963431579462,0.03507805682639712,55.33050003051758,54.69239974975586,,53.01748902583827,54.255872960330734,-1.238383934492461,-0.060563448687332176,25.03304446535887,55.33050003051758,62.7364786996348,47.92452136140035,3610640.0,1.953781047127379
2022-06-17 13:30:00,46.779998779296875,48.54999923706055,46.70000076293945,48.25,8850500,APO,0.031423712250152835,0.036106879433584906,55.04549999237061,54.47679977416992,,52.28398373296431,53.80580910789349,-1.521825374929179,-0.35281653374281025,22.50569163338581,55.04549999237061,63.08662680846904,47.004373176272175,3858640.0,2.2936837849605043
2022-06-21 13:30:00,49.79999923706055,50.650001525878906,49.58000183105469,49.849998474121094,5890300,APO,0.03316059013722472,0.03697558761761479,54.81399993896484,54.32039978027344,,51.90950483157333,53.50962704301598,-1.6001222114426525,-0.6022781471562914,31.336840589119532,54.81399993896484,63.183559721354655,46.44444015657503,3987690.0,1.4771208393832018
2022-06-22 13:30:00,48.9900016784668,50.720001220703125,48.70000076293945,50.189998626708984,3995700,APO,0.006820464653863434,0.0368392278755325,54.562499809265134,54.172999725341796,,51.64495368080426,53.26127596274272,-1.6163222819384657,-0.8050872849168255,32.02086357676103,54.562499809265134,63.17933494456464,45.94566467396563,4025325.0,0.9926403458105867
2022-06-23 13:30:00,50.529998779296875,51.150001525878906,48.97999954223633,49.939998626708984,1924400,APO,-0.004981072062969938,0.0363467930198627,54.38049964904785,54.03439971923828,,51.38264305803664,53.01298496965406,-1.6303419116174211,-0.9701384126090384,29.120073230333404,54.38049964904785,63.23519225623096,45.52580704186474,3973190.0,0.4843463312854407
2022-06-24 13:30:00,50.61000061035156,52.52000045776367,50.59000015258789,52.0,8289600,APO,0.04124952803241122,0.036358869925296265,54.19149971008301,53.964199752807616,,51.47762406555292,52.937308295113525,-1.459684229560608,-1.0680476720284744,36.79159162509959,54.19149971008301,63.081710432487206,45.30128898767881,4177995.0,1.984109602811875
2022-06-27 13:30:00,52.95000076293945,53.43000030517578,51.65999984741211,52.380001068115234,2016700,APO,0.007307712848369841,0.03492043882382927,53.90499973297119,53.85679977416992,,51.6164550274505,52.895700079395446,-1.2792450519449474,-1.110287181154481,33.732636683424886,53.90499973297119,62.631312091619414,45.17868737432297,4073305.0,0.4951016435057036
2022-06-28 13:30:00,52.59000015258789,53.13999938964844,51.119998931884766,51.27000045776367,1733500,APO,-0.021191305607422772,0.033602603888930056,53.45249977111816,53.73239974975586,,51.56315311242874,52.77439734285258,-1.211244230423837,-1.1304786036827137,32.16080349467346,53.45249977111816,61.70383302757837,45.201166514657956,4031670.0,0.42997070692789835
2022-06-29 13:30:00,51.15999984741211,51.20000076293945,48.88999938964844,49.68000030517578,2440000,APO,-0.031012290586923896,0.03295517199798512,53.054499816894534,53.59079978942871,,51.27343172166861,52.543631692974024,-1.2701999713054164,-1.1584228912399852,32.412525413750615,53.054499816894534,61.222858504217655,44.88614112957141,3896425.0,0.6262150561091256
2022-06-30 13:30:00,48.599998474121094,49.220001220703125,47.20000076293945,48.47999954223633,3794400,APO,-0.02415460458067742,0.03309886254920987,52.589999771118165,53.38859977722168,,50.8436659282205,52.24073684906387,-1.397070920843369,-1.2061525163352997,31.626236477619244,52.589999771118165,60.68554497795786,44.49445456427847,3929265.0,0.965676786879989
2022-07-01 13:30:00,48.099998474121094,49.540000915527344,47.810001373291016,49.2599983215332,2213900,APO,0.016089083883289446,0.03320478906243368,52.12649974822998,53.1905997467041,,50.60002140165174,52.01866170207725,-1.4186403004255155,-1.2486500868115356,37.54200195587918,52.12649974822998,59.84269561957619,44.41030387688377,3910245.0,0.56617935704796
2022-07-05 13:30:00,48.0,51.09000015258789,47.58000183105469,51.06999969482422,3061000,APO,0.036743837494200626,0.03464823230758401,51.790999794006346,53.088799743652345,,50.67232659724676,51.9480134905,-1.2756868932532441,-1.2540574494901648,52.709353126046594,51.790999794006346,59.04164638044113,44.54035320757156,3953300.0,0.7742898338097286
2022-07-06 13:30:00,50.97999954223633,51.810001373291016,49.97999954223633,50.2400016784668,1950700,APO,-0.01625216411429775,0.034000411495713465,51.34449996948242,53.01499977111816,,50.60581441527861,51.82086593904878,-1.2150515237701711,-1.246256262741555,52.3939091865501,51.34449996948242,57.73009472639393,44.95890521257091,3886855.0,0.501871049987715
2022-07-07 13:30:00,50.86000061035156,52.40999984741211,50.86000061035156,52.310001373291016,2109100,APO,0.041202221848480436,0.035701116132490975,51.00599994659424,52.973399810791015,,50.86799921227155,51.85726469705742,-0.989265484785868,-1.1948580986928263,54.56906007533531,51.00599994659424,56.28730172985836,45.72469816333011,3899630.0,0.5408461828429877
2022-07-08 13:30:00,52.189998626708984,52.4900016784668,51.06999969482422,51.560001373291016,1865500,APO,-0.01433760237641557,0.0353117281851019,50.71800003051758,52.98159980773926,,50.97446183499324,51.83515152940089,-0.8606896944076468,-1.1280244090377791,64.71675523387451,50.71800003051758,55.10144139006958,46.33455867096558,3844875.0,0.4851913261159336
2022-07-11 13:30:00,51.0099983215332,51.13999938964844,50.189998626708984,50.70000076293945,1443400,APO,-0.01667960797993806,0.035383178003785196,50.420000076293945,52.97719985961914,,50.93223680237454,51.750735220386794,-0.8184984180122541,-1.066119204313295,57.83749390758963,50.420000076293945,53.79751189544224,47.04248825714565,3772105.0,0.3826510661818799
2022-07-12 13:30:00,50.72999954223633,51.689998626708984,50.40999984741211,50.709999084472656,1750300,APO,0.00019720554995550366,0.034470631694870975,50.23299999237061,52.94519981384278,,50.898046211370456,51.673362689485565,-0.7753164781151085,-1.007958654173641,53.062680036581966,50.23299999237061,53.036375671156726,47.42962431358449,3728155.0,0.4694815532079541
2022-07-13 13:30:00,49.540000915527344,50.619998931884766,47.970001220703125,50.29999923706055,2363700,APO,-0.008085187434713426,0.029352268433136063,50.2439998626709,52.95599983215332,,50.80603859093602,51.57128885607813,-0.7652502651421074,-0.9594169730956313,50.389796617977694,50.2439998626709,53.04657415677738,47.44142556856441,3640380.0,0.6493003477658926
2022-07-14 13:30:00,49.33000183105469,49.33000183105469,47.75,48.66999816894531,2740500,APO,-0.03240558832681384,0.03010467708674767,50.209499740600585,52.89099983215332,,50.477415797961896,51.355707268722476,-0.8782914707605798,-0.9431918717537653,45.90057998660793,50.209499740600585,53.07419331975859,47.34480616144258,3592950.0,0.7627437064250825
2022-07-15 13:30:00,49.560001373291016,50.95000076293945,48.4900016784668,50.849998474121094,2967500,APO,0.04479146059567274,0.031316989297617975,50.22449970245361,52.873399810791014,,50.534736385252586,51.318139061353065,-0.7834026761004793,-0.9112340312445775,46.31645906177512,50.22449970245361,53.09982221727625,47.34917718763098,3422755.0,0.8669916485404302
2022-07-18 13:30:00,51.689998626708984,52.529998779296875,51.11000061035156,51.29999923706055,1580100,APO,0.008849572791402638,0.025828167940828907,50.4504997253418,52.826199798583986,,50.6524694368231,51.31679177457205,-0.6643223377489562,-0.8618516908413314,46.556116677184654,50.4504997253418,52.858430497321464,48.042568953362135,3149040.0,0.5017719685999543
2022-07-19 13:30:00,51.25,53.189998626708984,51.189998626708984,53.06999969482422,1931600,APO,0.03450293341300825,0.026002951835341244,50.69149971008301,52.82019981384278,,51.024397984480096,51.44698078001754,-0.42258279553744416,-0.7739979093551759,55.507953550341504,50.69149971008301,53.13664878781372,48.246350632352296,2803095.0,0.6890954462834831
2022-07-20 13:30:00,53.09000015258789,54.2599983215332,52.900001525878906,54.189998626708984,1520800,APO,0.02110418199218489,0.02545187722961466,50.9084997177124,52.845999755859374,,51.511414371634444,51.650633316391385,-0.13921894475694074,-0.6470421136316354,64.20919541611332,50.9084997177124,53.77348513447843,48.04351430094638,2584620.0,0.588403711183849
2022-07-21 13:30:00,54.060001373291016,54.790000915527344,52.400001525878906,54.58000183105469,1987300,APO,0.007196959111076318,0.02545383236820756,51.12799987792969,52.94659980773926,,51.98350549127002,51.86808432210889,0.11542116916113088,-0.4945494543787701,70.25232978941403,51.12799987792969,54.404350523505535,47.85164923235384,2484200.0,0.7999758473552854
2022-07-22 13:30:00,54.81999969482422,55.36000061035156,53.5099983215332,53.939998626708984,1264100,APO,-0.011725965241385472,0.025630226650432034,51.327999877929685,53.016599807739254,,52.28450483509302,52.02186114980374,0.2626436852892766,-0.3431108243046096,65.68364104019493,51.327999877929685,54.78250843055812,47.87349132530125,2451185.0,0.515709748550191
2022-07-25 13:30:00,53.5099983215332,54.4900016784668,53.06999969482422,54.040000915527344,1342700,APO,0.00185395423367396,0.024098587050370233,51.429999923706056,53.07719985961914,,52.55458145878118,52.17162504083843,0.3829564179427507,-0.19789737421308984,61.241482631440945,51.429999923706056,55.08282938629126,47.77717046112085,2103840.0,0.63821393261845
2022-07-26 13:30:00,54.029998779296875,54.15999984741211,52.91999816894531,53.54999923706055,1103400,APO,-0.009067388419047973,0.024193894042744118,51.48849983215332,53.11679985046387,,52.70772280111523,52.27389885862497,0.4338239424902639,-0.07155310972947646,62.859343007105345,51.48849983215332,55.241490913563844,47.7355087507428,2058175.0,0.5361060162522623
2022-07-27 13:30:00,53.970001220703125,55.04999923706055,53.75,54.83000183105469,1116300,APO,0.02390294327228082,0.024080568032913228,51.66649990081787,53.12939987182617,,53.03422753006465,52.46353516209567,0.5706923679689808,0.05689598673980179,60.43045400847505,51.66649990081787,55.702852812064386,47.63014698957135,2027315.0,0.5506297738634598
2022-07-28 13:30:00,55.06999969482422,56.560001373291016,54.54999923706055,56.5099983215332,1900600,APO,0.030640095465526596,0.023346706003520363,52.00799980163574,53.18939987182617,,53.56896186217569,52.763706035777446,0.8052558263982448,0.2065679555380318,69.02380181650997,52.00799980163574,56.469968698586065,47.546030904685416,2000345.0,0.9501361015224874
2022-07-29 13:30:00,56.5099983215332,57.4900016784668,56.5099983215332,57.099998474121094,2341800,APO,0.010440632987296805,0.022191963653623754,52.43899974822998,53.23539985656738,,54.11219857707644,53.08534234244397,1.0268562346324686,0.3706256121167823,75.11771206961548,52.43899974822998,57.1257107742876,47.752288722172366,1927715.0,1.214806130574281
2022-08-01 13:30:00,56.34000015258789,57.25,55.66999816894531,57.119998931884766,1535400,APO,0.0003502707232598823,0.022185801285095237,52.83199977874756,53.29099983215332,,54.57493731884689,53.384575743777845,1.1903615750690477,0.5345728053147165,75.13723174100532,52.83199977874756,57.7105610195257,47.95343853796942,1893790.0,0.8107551523664187
2022-08-02 13:30:00,56.38999938964844,57.33000183105469,55.7400016784668,56.40999984741211,2108700,APO,-0.01242995619308962,0.021507564616302495,53.09899978637695,53.34019981384277,,54.85725474742126,53.608938071038814,1.2483166763824443,0.6773215799514091,73.40994486378473,53.09899978637695,58.15288560911913,48.04511396363477,1846175.0,1.1421994122984007
2022-08-03 13:30:00,57.02000045776367,57.77000045776367,56.41999816894531,57.22999954223633,2621800,APO,0.014536424340406029,0.020986658940895766,53.44849967956543,53.39519981384277,,55.2222925356087,53.877449455575764,1.3448430800329376,0.8108258802843098,84.96729928053742,53.44849967956543,58.63495276965036,48.2620465894805,1879730.0,1.394774781484575
